,0,1,2,3,4
418,Low-Cost Compressive Sensing for Color Video and Depth,"A simple and inexpensive (low-power and low-bandwidth) modification is made to a conventional off-the-shelf color video camera, from which we recover multiple color frames for each of the original measured frames, and each of the recovered frames can be focused at a different depth. The recovery of multiple frames for each measured frame is made possible via high-speed coding, manifested via translation of a single coded aperture; the inexpensive translation is constituted by mounting the binary code on a piezoelectric device. To simultaneously recover depth information, a liquid lens is modulated at high speed, via a variable voltage. Consequently, during the aforementioned coding process, the liquid lens allows the camera to sweep the focus through multiple depths. In addition to designing and implementing the camera, fast recovery is achieved by an anytime algorithm exploiting the group-sparsity of wavelet/DCT coefficients.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Low-Cost,Compressive,Sensing,for,Color,Video,and,Depth","Xin Yuan,Patrick Llull,Xuejun Liao,Jianbo Yang,David J. Brady,Guillermo Sapiro,Lawrence Carin,"
419,Aliasing Detection and Reduction in Plenoptic Imaging,"When using plenoptic camera for digital refocusing, angular undersampling can cause severe (angular) aliasing artifacts. Previous approaches have focused on avoiding aliasing by pre-processing the acquired light field via prefiltering, demosaicing, reparameterization, etc. In this paper, we present a different solution that first detects and then removes aliasing at the light field refocusing stage. Different from previous frequency domain aliasing analysis, we carry out a spatial domain analysis to reveal whether the aliasing would occur and uncover where in the image it would occur. The spatial analysis also facilitates easy separation of the aliasing vs. non-aliasing regions and aliasing removal. Experiments on both synthetic scene and real light field camera array data sets demonstrate that our approach has a number of advantages over the classical prefiltering and depth-dependent light field rendering techniques.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Aliasing,Detection,and,Reduction,in,Plenoptic,Imaging","Zhaolin Xiao,Qing Wang,Guoqing Zhou,Jingyi Yu,"
420,Illumination-Aware Age Progression,"We present an approach that takes a single photograph of a child as input and automatically produces a series of age-progressed outputs between 1 and 80 years of age, accounting for pose, expression, and illumination. Leveraging thousands of photos of children and adults at many ages from the Internet, we first show how to compute average image subspaces that are pixel-to-pixel aligned and model variable lighting.  These averages depict a prototype man and woman aging from 0 to 80, under any desired illumination,  and capture the differences in shape and texture between ages.  Applying these differences to a new photo yields an age progressed result.   Contributions include relightable age subspaces, a novel technique for subspace-to-subspace alignment, and  the most extensive evaluation of age progression techniques in the literature.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Illumination-Aware,Age,Progression","Ira Kemelmacher-Shlizerman,Supasorn Suwajanakorn,Steven M. Seitz,"
421,Color Transfer Using Probabilistic Moving Least Squares,"This paper introduces a new color transfer method which is a process of transferring color of an image to match the color of another image of the same scene. The color of a scene may vary from image to image because the photographs are taken at different times, with different cameras, and under different camera settings. To solve for a full nonlinear and nonparametric color mapping in the 3D RGB color space,  we propose a scattered point interpolation scheme using moving least squares and strengthen it with a probabilistic modeling of the color transfer in the 3D color space to deal with mis-alignments and noise. Experiments show the effectiveness of our method over previous color transfer methods both quantitatively and qualitatively. In addition, our framework can be applied for various instances of color transfer such as transferring color between different camera models, camera settings, and illumination conditions, as well as for video color transfers.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Color,Transfer,Using,Probabilistic,Moving,Least,Squares","Youngbae Hwang,Joon-Young Lee,In So Kweon,Seon Joo Kim,"
422,Image Pre-compensation: Balancing Contrast and Ringing,"The goal of image pre-compensation is to process an image such that after being convolved with a known kernel, will appear close to the sharp reference image. In a practical setting, the pre-compensated image has significantly higher dynamic range than the latent image. As a result, some form of tone mapping is needed. In this paper, we show how global tone mapping functions affect contrast and ringing in image pre-compensation. In particular, we show that linear tone mapping eliminates ringing but incurs severe contrast loss, while non-linear tone mapping functions such as Gamma curves slightly enhances contrast but introduces ringing. To enable quantitative analysis, we design new metrics to measure the contrast of an image with ringing. Specifically, we set out to find its ""equivalent ringing-free"" image that matches its intensity histogram and uses its contrast as the measure. We illustrate our approach on projector defocus compensation and visual acuity enhancement. Compared with the state-of-the-art, our approach significantly improves the contrast. We believe our technique is the first to analytically trade-off between contrast and ringing.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Image,Pre-compensation:,Balancing,Contrast,and,Ringing","Yu Ji,Jinwei Ye,Sing Bing Kang,Jingyi Yu,"
423,Time-Mapping Using Space-Time Saliency,"We describe a new approach for generating regular-speed, low-frame-rate (LFR) video from a high-frame-rate (HFR) input while preserving the important moments in the original. We call this time-mapping, a time-based analogy to high dynamic range to low dynamic range spatial tone-mapping. Our approach makes these contributions: (1) a robust space-time saliency method for evaluating visual importance, (2) a re-timing technique to temporally resample based on frame importance, and (3) temporal filters to enhance the rendering of salient motion. Results of our space-time saliency method on a benchmark dataset show it is state-of-the-art. In addition, the benefits of our approach to HFR-to-LFR time-mapping over more direct methods are demonstrated in a user study.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Time-Mapping,Using,Space-Time,Saliency","Feng Zhou,Sing Bing Kang,Michael F. Cohen,"
424,Gyro-Based Multi-Image Deconvolution for Removing Handshake Blur,"Image deblurring to remove blur caused by camera shake has been intensively studied. Nevertheless, most methods are brittle and computationally expensive. In this paper we analyze multi-image approaches, which capture and combine multiple frames in order to make deblurring more robust and tractable. In particular, we compare the performance of two approaches: align-and-average and multi-image deconvolution. Our deconvolution is non-blind, using a blur model obtained from real camera motion as measured by a gyroscope. We show that in most situations such deconvolution outperforms align-and-average. We also show, perhaps surprisingly, that deconvolution does not benefit from increasing exposure time beyond a certain threshold. To demonstrate the effectiveness and efficiency of our method, we apply it to still-resolution imagery of natural scenes captured using a mobile camera with flexible camera control and an attached gyroscope.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Gyro-Based,Multi-Image,Deconvolution,for,Removing,Handshake,Blur","Sung Hee Park,Marc Levoy,"
425,Similarity-Aware Patchwork Assembly for Depth Image Super-Resolution,"This paper describes a patchwork assembly algorithm for depth image super-resolution. An input low resolution depth image is disassembled into parts by matching similar regions on a set of high resolution training images, and a super-resolution image is then assembled using these corresponding matched counterparts. We convert the super resolution problem into a Markov Random Field (MRF) labeling problem, and propose a unified formulation embedding (1) the consistency between the resolution enhanced image and the original input, (2) the similarity of disassembled parts with the corresponding regions on training images, (3) the depth smoothness in local neighborhoods, (4) the additional geometric constraints from self-similar structures in the scene, and (5) the boundary coincidence between the resolution enhanced depth image and an optional aligned high resolution intensity image. Experimental results on both synthetic and real-world data demonstrate that the proposed algorithm is capable of recovering high quality depth images with X4 resolution enhancement along each coordinate direction, and that it outperforms state-of-the-arts [14] in both qualitative and quantitative evaluations.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Similarity-Aware,Patchwork,Assembly,for,Depth,Image,Super-Resolution","Jing Li,Zhichao Lu,Gang Zeng,Rui Gan,Hongbin Zha,"
426,Deblurring Low-light Images with Light Streaks,"Images taken in low-light conditions with handheld cameras are often blurry due to the required long exposure time. Although significant progress has been made recently on image deblurring, state-of-the-art approaches often fail on low-light images, as these images do not contain a sufficient number of salient features that deblurring methods rely on. On the other hand, light streaks are common phenomena in low-light images that contain rich blur information, but have not been extensively explored in previous approaches. In this work, we propose a new method that utilizes light streaks to help deblur low-light images. We introduce a non-linear blur model that explicitly models light streaks and their underlying light sources, and poses them as constraints for estimating the blur kernel in an optimization framework. Our method also automatically detects useful light streaks in the input image. Experimental results show that our approach obtains good results on challenging real-world examples that no other methods could achieve before.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Deblurring,Low-light,Images,with,Light,Streaks","Zhe Hu,Sunghyun Cho,Jue Wang,Ming-Hsuan Yang,"
427,Depth Enhancement via Low-rank Matrix Completion,"Depth captured by consumer RGB-D cameras is often noisy and misses values at some pixels, especially around object boundaries. Most existing methods complete the missing depth values guided by the corresponding color image. When the color image is noisy or the correlation between color and depth is weak, the depth map cannot be properly enhanced. In this paper, we present a depth map enhancement algorithm that performs depth map completion and de-noising simultaneously. Our method is based on the observation that similar RGB-D patches lie in a very low-dimensional subspace. We can then assemble the similar patches into a matrix and enforce this low-rank subspace constraint. This low-rank subspace constraint essentially captures the underlying structure in the RGB-D patches and enables robust depth enhancement against the noise or weak correlation between color and depth. Based on this subspace constraint, our method formulates depth map enhancement as a low-rank matrix completion problem. Since the rank of a matrix changes over matrices, we develop a data-driven method to automatically determine the rank number for each matrix. The experiments on both public benchmarks and our own captured RGB-D images show that our method can effectively enhance depth maps.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Depth,Enhancement,via,Low-rank,Matrix,Completion","Si Lu,Xiaofeng Ren,Feng Liu,"
428,Raw-to-Raw: Mapping between Image Sensor Color Responses,"Camera images saved in raw format are being adopted in computer vision tasks since raw values represent minimally processed sensor responses.  Camera manufacturers, however, have yet to adopt a standard for raw images and current raw-rgb values are device specific due to different sensors spectral sensitivities.   This results in significantly different raw images for the same scene captured with different cameras.  This paper focuses on estimating a mapping that can convert a raw image of an arbitrary scene and illumination from one camera's raw space to another.  To this end, we examine various mapping strategies including linear and non-linear transformations applied both in a global and illumination-specific manner.  We show that illumination-specific mappings give the best result, however, at the expense of requiring a large number of transformations.  To address this issue, we introduce an illumination-independent mapping approach that uses white-balancing to assist in reducing the number of required transformations.  We show that this approach achieves state-of-the-art results on a range of consumer cameras and images of arbitrary scenes and illuminations.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Raw-to-Raw:,Mapping,between,Image,Sensor,Color,Responses","Rang Nguyen,Dilip K. Prasad,Michael S. Brown,"
429,DAISY Filter Flow: A Generalized Discrete Approach to Dense Correspondences,"Establishing dense correspondences reliably between a pair of images is an important vision task with many applications. Though significant advance has been made towards estimating dense stereo and optical flow fields for two images adjacent in viewpoint or in time, building reliable dense correspondence fields for two general images still remains largely unsolved. For instance, two given images sharing some content exhibit dramatic photometric and geometric variations, or they depict different 3D scenes of similar scene characteristics. Fundamental challenges to such an image or scene alignment task are often multifold, which render many existing techniques fall short of producing dense correspondences robustly and efficiently. This paper presents a novel approach called DAISY filter flow (DFF) to address this challenging task. Inspired by the recent PatchMatch Filter technique, we leverage and extend a few established methods: 1) DAISY descriptors, 2) filter-based efficient flow inference, and 3) the PatchMatch fast search. Coupling and optimizing these modules seamlessly with image segments as the bridge, the proposed DFF approach enables efficiently performing dense descriptor-based correspondence field estimation in a generalized high-dimensional label space, which is augmented by scales and rotations. Experiments on a variety of challenging scenes show that our DFF approach estimates spatially coherent yet discontinuity-preserving image alignment results both robustly and efficiently.",http://openaccess.thecvf.com//www.cv-foundation.org/,"DAISY,Filter,Flow:,A,Generalized,Discrete,Approach,to,Dense,Correspondences","Hongsheng Yang,Wen-Yan Lin,Jiangbo Lu,"
430,Robust 3D Tracking with Descriptor Fields,"We introduce a method that can register challenging images from specular and poorly textured 3D environments, on which previous approaches  fail.  We assume that a small set of  reference images  of  the environment  and  a partial  3D  model are   available. Like  previous approaches, we  register the input images  by aligning them  with one  of  the  reference images  using  the  3D information.  However, these approaches typically  rely on the pixel intensities  for the alignment, which is prone to fail in presence of specularities or in absence of texture.  Our main contribution is an efficient novel local descriptor that we use to describe each image location.  We show that we can rely on this descriptor in place of the intensities to significantly improve the alignment robustness at a minor increase  of the  computational cost,  and we  analyze the reasons behind the success of our descriptor.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Robust,3D,Tracking,with,Descriptor,Fields","Alberto Crivellaro,Vincent Lepetit,"
431,Evolutionary Quasi-random Search for Hand Articulations Tracking,"We present a new method for tracking the 3D position, global orientation and full articulation of human hands. Following recent advances in model-based, hypothesize-and-test methods, the high-dimensional parameter space of hand configurations is explored with a novel evolutionary optimization technique specifically tailored to the problem. The proposed method capitalizes on the fact that samples from quasi-random sequences such as the Sobol have low discrepancy and exhibit a more uniform coverage of the sampled space compared to random samples obtained from the uniform distribution. The method has been tested for the problems of tracking the articulation of a single hand (27D parameter space) and two hands (54D space). Extensive experiments have been carried out with synthetic and real data, in comparison with state of the art methods. The quantitative evaluation shows that for cases of limited computational resources, the new approach achieves a speed-up of four (single hand tracking) and eight (two hands tracking) without compromising tracking accuracy. Interestingly, the proposed method is preferable compared to the state of the art either in the case of limited computational resources or in the case of more complex (i.e., higher dimensional) problems, thus improving the applicability of the method in a number of application domains.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Evolutionary,Quasi-random,Search,for,Hand,Articulations,Tracking","Iason Oikonomidis,Manolis I.A. Lourakis,Antonis A. Argyros,"
432,Scalable 3D Tracking of Multiple Interacting Objects,"We consider the problem of tracking multiple interacting objects in 3D, using RGBD input and by considering a hypothesize-and-test approach. Due to their interaction, objects to be tracked are expected to occlude each other in the field of view of the camera observing them. A naive approach would be to employ a Set of Independent Trackers (SIT) and to assign one tracker to each object. This approach scales well with the number of objects but fails as occlusions become stronger due to their disjoint consideration. The solution representing the current state of the art employs a single Joint Tracker (JT) that accounts for all objects simultaneously. This directly resolves ambiguities due to occlusions but has a computational complexity that grows geometrically with the number of tracked objects. We propose a middle ground, namely an Ensemble of Collaborative Trackers (ECT), that combines best traits from both worlds to deliver a practical and accurate solution to the multi-object 3D tracking problem. We present quantitative and qualitative experiments with several synthetic and real world sequences of diverse complexity. Experiments demonstrate that ECT manages to track far more complex scenes than JT at a computational time that is only slightly larger than that of SIT.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Scalable,3D,Tracking,of,Multiple,Interacting,Objects","Nikolaos Kyriazis,Antonis Argyros,"
433,Bayesian Active Appearance Models,"In this paper we provide the first, to the best of our knowledge, Bayesian formulation of one of the most successful and well-studied statistical models of shape and texture, i.e. Active Appearance Models (AAMs). To this end, we use a simple probabilistic model for texture generation assuming both Gaussian noise and a Gaussian prior over a latent texture space. We retrieve the shape parameters by formulating a novel cost function obtained by marginalizing out the latent texture space. This results in a fast implementation when compared to other simultaneous algorithms for fitting AAMs, mainly due to the removal of the calculation of texture parameters. We demonstrate that, contrary to what is believed regarding the performance of AAMs in generic fitting scenarios, optimization of the proposed cost function produces results that outperform discriminatively trained state-of-the-art methods in the problem of facial alignment ""in the wild"".",http://openaccess.thecvf.com//www.cv-foundation.org/,"Bayesian,Active,Appearance,Models","Joan Alabort-i-Medina,Stefanos Zafeiriou,"
434,Human Shape and Pose Tracking Using Keyframes,"This paper considers human tracking in multi-view setups and investigates a robust strategy that learns online key poses to drive a shape tracking method. The interest arises in realistic dynamic scenes where occlusions or segmentation errors occur. The corrupted observations present missing data and outliers that deteriorate tracking results. We propose to use key poses of the tracked person as multiple reference models. In contrast to many existing approaches that rely on a single reference model, multiple templates represent a larger variability of human poses. They provide therefore better initial hypotheses when tracking with noisy data. Our approach identifies these reference models online as distinctive keyframes during tracking. The most suitable one is then chosen as the reference at each frame. In addition, taking advantage of the proximity between successive frames, an efficient outlier handling technique is proposed to prevent from associating the model to irrelevant outliers. The two strategies are successfully experimented with a surface deformation framework that recovers both the pose and the shape. Evaluations on existing datasets also demonstrate their benefits with respect to the state of the art.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Human,Shape,and,Pose,Tracking,Using,Keyframes","Chun-Hao Huang,Edmond Boyer,Nassir Navab,Slobodan Ilic,"
435,Better Feature Tracking Through Subspace Constraints,"Feature tracking in video is a crucial task in computer vision. Usually, the tracking problem is handled one feature at a time, using a single-feature tracker like the Kanade-Lucas-Tomasi algorithm, or one of its derivatives. While this approach works quite well when dealing with high-quality video and ""strong"" features, it often falters when faced with dark and noisy video containing low-quality features. We present a framework for jointly tracking a set of features, which enables sharing information between the different features in the scene. We show that our method can be employed to track features for both rigid and non-rigid motions (possibly of few moving bodies) even when some features are occluded. Furthermore, it can be used to significantly improve tracking results in poorly-lit scenes (where there is a mix of good and bad features). Our approach does not require direct modeling of the structure or the motion of the scene, and runs in real time on a single CPU core.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Better,Feature,Tracking,Through,Subspace,Constraints","Bryan Poling,Gilad Lerman,Arthur Szlam,"
436,"Online Object Tracking, Learning and Parsing with And-Or Graphs","This paper presents a framework for simultaneously tracking, learning and parsing objects with a hierarchical and compositional And-Or graph (AOG) representation. The AOG is discriminatively learned online to account for the appearance (e.g., lighting and partial occlusion) and structural (e.g., different poses and viewpoints) variations of the object itself, as well as the distractors (e.g., similar objects) in the scene background. In tracking, the state of the object (i.e., bounding box) is inferred by parsing with the current AOG using a spatial-temporal dynamic programming (DP) algorithm. When the AOG grows big for handling objects with large variations in long-term tracking, we propose a bottom-up/top-down scheduling scheme for efficient inference, which performs focused inference with the most stable and discriminative small sub-AOG. During online learning, the AOG is re-learned iteratively with two steps: (i) Identifying the false positives and false negatives of the current AOG in a new frame by exploiting the spatial and temporal constraints observed in the trajectory; (ii) Updating the structure of the AOG, and re-estimating the parameters based on the augmented training dataset. In experiments, the proposed method outperforms state-of-theart tracking algorithms on a recent public tracking benchmark with 50 testing videos and 30 publicly available trackers evaluated [34].",http://openaccess.thecvf.com//www.cv-foundation.org/,"Online,Object,Tracking,,Learning,and,Parsing,with,And-Or,Graphs","Yang Lu,Tianfu Wu,Song Chun Zhu,"
437,Region-based Particle Filter for Video Object Segmentation,"We present a video object segmentation approach that extends the particle filter to a region-based image representation. Image partition is  considered part of the particle filter measurement, which enriches the available information and leads to a re-formulation of the particle filter.  The prediction step uses a co-clustering between the previous image object partition and a partition of the current one, which allows us to tackle  the evolution of non-rigid structures. Particles are defined as unions of regions in the current image partition and their propagation is computed  through a single co-clustering. The proposed technique is assessed on the SegTrack dataset, leading to  satisfactory perceptual results and obtaining very competitive pixel error rates compared with the state-of-the-art methods.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Region-based,Particle,Filter,for,Video,Object,Segmentation","David Varas,Ferran Marques,"
438,Visual Tracking via Probability Continuous Outlier Model,"In this paper, we present a novel online visual tracking method based on linear representation. First, we present a novel probability continuous outlier model (PCOM) to depict the continuous outliers that occur in the linear representation model. In the proposed model, the element of the noisy observation sample can be either represented by a PCA subspace with small Guassian noise or treated as an arbitrary value with a uniform prior, in which the spatial consistency prior is exploited by using a binary Markov  random field model. Then, we derive the objective function of the PCOM method, the solution of which can be iteratively obtained by the outlier-free least squares and standard max-flow/min-cut steps. Finally, based on the proposed PCOM method, we design an effective observation likelihood function and a simple update scheme for visual  tracking. Both qualitative and quantitative evaluations demonstrate that our tracker achieves very favorable performance in terms of both accuracy and speed.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Visual,Tracking,via,Probability,Continuous,Outlier,Model","Dong Wang,Huchuan Lu,"
439,Visual Tracking Using Pertinent Patch Selection and Masking,"A novel visual tracking algorithm using patch-based appearance models is proposed in this paper. We first divide the bounding box of a target object into multiple patches and then select only pertinent patches, which occur repeatedly near the center of the bounding box, to construct the foreground appearance model. We also divide the input image into non-overlapping blocks, construct a background model at each block location, and integrate these background models for tracking. Using the appearance models, we obtain an accurate foreground probability map. Finally, we estimate the optimal object position by maximizing the likelihood, which is obtained by convolving the foreground probability map with the pertinence mask. Experimental results demonstrate that the proposed algorithm outperforms state-of-the-art tracking algorithms significantly in terms of center position errors and success rates.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Visual,Tracking,Using,Pertinent,Patch,Selection,and,Masking","Dae-Youn Lee,Jae-Young Sim,Chang-Su Kim,"
440,Interval Tracker: Tracking by Interval Analysis,"This paper proposes a robust tracking method that uses interval analysis. Any single posterior model necessarily includes a modeling uncertainty (error), and thus, the posterior should be represented as an interval of probability. Then, the objective of visual tracking becomes to find the best state that maximizes the posterior and minimizes its interval simultaneously. By minimizing the interval of the posterior, our method can reduce the modeling uncertainty in the posterior. In this paper, the aforementioned objective is achieved by using the M4 estimation, which combines the Maximum a Posterior (MAP) estimation with Minimum Mean-Square Error (MMSE), Maximum Likelihood (ML), and Minimum Interval Length (MIL) estimations. In the M4 estimation, our method maximizes the posterior over the state obtained by the MMSE estimation. The method also minimizes interval of the posterior by reducing the gap between the lower and upper bounds of the posterior. The gap is reduced when the likelihood is maximized by the ML estimation and the interval length of the state is minimized by the MIL estimation. The experimental results demonstrate that M4 estimation can be easily integrated into conventional tracking methods and can greatly enhance their tracking accuracy. In several challenging datasets, our method outperforms state-of-the-art tracking methods.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Interval,Tracker:,Tracking,by,Interval,Analysis","Junseok Kwon,Kyoung Mu Lee,"
441,Unifying Spatial and Attribute Selection for Distracter-Resilient Tracking,"Visual distracters are detrimental and generally very difficult to handle in target tracking, because they generate false positive candidates for target matching. The resilience of region-based matching to the distracters depends not only on the matching metric, but also on the characteristics of the target region to be matched. The two tasks, i.e., learning the best metric and selecting the distracter-resilient target regions, actually correspond to the attribute selection and spatial selection processes in the human visual perception. This paper presents an initial attempt to unify the modeling of these two tasks for an effective solution, based on the introduction of a new quantity called Soft Visual Margin. As a function of both matching metric and spatial location, it measures the discrimination between the target and its spatial distracters, and characterizes the reliability of matching. Different from other formulations of margin, this new quantity is analytical and is insensitive to noisy data. This paper presents a novel method to jointly determine the best spatial location and the optimal metric. Based on that, a solid distracter-resilient region tracker is designed, and its effectiveness is validated and demonstrated through extensive experiments.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Unifying,Spatial,and,Attribute,Selection,for,Distracter-Resilient,Tracking","Nan Jiang,Ying Wu,"
442,Pedestrian Detection in Low-resolution Imagery by Learning Multi-scale Intrinsic Motion Structures (MIMS),"Detecting pedestrians at a distance from large-format wide-area imagery is a challenging problem because of low ground sampling distance (GSD) and low frame rate of the imagery. In such a scenario, the approaches based on appearance cues alone mostly fail because pedestrians are only a few pixels in size. Frame-differencing and optical flow based approaches also give poor detection results due to noise, camera jitter and parallax in aerial videos. To overcome these challenges, we propose a novel approach to extract Multi-scale Intrinsic Motion Structure features from pedestrian's motion patterns for pedestrian detection. The MIMS feature encodes the intrinsic motion properties of an object, which are location, velocity and trajectory-shape invariant. The extracted MIMS representation is robust to noisy flow estimates. In this paper, we give a comparative evaluation of the proposed method and demonstrate that MIMS outperforms the state of the art approaches in identifying pedestrians from low resolution airborne videos.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Pedestrian,Detection,in,Low-resolution,Imagery,by,Learning,Multi-scale,Intrinsic,Motion,Structures,(MIMS)","Jiejie Zhu,Omar Javed,Jingen Liu,Qian Yu,Hui Cheng,Harpreet Sawhney,"
443,Multi-target Tracking with Motion Context in Tensor Power Iteration,"Interactions between moving targets often provide discriminative clues for multiple target tracking (MTT), though many existing approaches ignore such interactions due to difficulty in effectively handling them. In this paper, we model interactions between neighbor targets by pair-wise motion context, and further encode such context into the global association optimization. To solve the resulting global non-convex maximization, we propose an effective and efficient power iteration framework. This solution enjoys two advantages for MTT: First, it allows us to combine the global energy accumulated from individual trajectories and the between-trajectory interaction energy into a united optimization, which can be solved by the proposed power iteration algorithm. Second, the framework is flexible to accommodate various types of pairwise context models and we in fact studied two different context models in this paper. For evaluation, we apply the proposed methods to four public datasets involving different challenging scenarios such as dense aerial borne traffic tracking, dense point set tracking, and semi-crowded pedestrian tracking. In all the experiments, our approaches demonstrate very promising results in comparison with state-of-the-art trackers.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Multi-target,Tracking,with,Motion,Context,in,Tensor,Power,Iteration","Xinchu Shi,Haibin Ling,Weiming Hu,Chunfeng Yuan,Junliang Xing,"
444,SphereFlow: 6 DoF Scene Flow from RGB-D Pairs,"We take a new approach to computing dense scene flow between a pair of consecutive RGB-D frames. We exploit the availability of depth data by seeking correspondences with respect to patches specified not as the pixels inside square windows, but as the 3D points that are the inliers of spheres in world space. Our primary contribution is to show that by reasoning in terms of such patches under 6 DoF rigid body motions in 3D, we succeed in obtaining compelling results at displacements large and small without relying on either of two simplifying assumptions that pervade much of the earlier literature: brightness constancy or local surface planarity. As a consequence of our approach, our output is a dense field of 3D rigid body motions, in contrast to the 3D translations that are the norm in scene flow. Reasoning in our manner additionally allows us to carry out occlusion handling using a 6 DoF consistency check for the flow computed in both directions and a patchwise silhouette check to help reason about alignments in occlusion areas, and to promote smoothness of the flow fields using an intuitive local rigidity prior. We carry out our optimization in two steps, obtaining a first correspondence field using an adaptation of PatchMatch, and subsequently using alpha-expansion to jointly handle occlusions and perform regularization. We show attractive flow results on challenging synthetic and real-world scenes that push the practical limits of the aforementioned assumptions.",http://openaccess.thecvf.com//www.cv-foundation.org/,"SphereFlow:,6,DoF,Scene,Flow,from,RGB-D,Pairs","Michael Hornacek,Andrew Fitzgibbon,Carsten Rother,"
445,Fast Edge-Preserving PatchMatch for Large Displacement Optical Flow,"We present a fast optical flow algorithm that can handle large displacement motions. Our algorithm is inspired by recent successes of local methods in visual correspondence searching as well as approximate nearest neighbor field algorithms. The main novelty is a fast randomized edge-preserving approximate nearest neighbor field algorithm which propagates self-similarity patterns in addition to offsets. Experimental results on public optical flow benchmarks show that our method is significantly faster than state-of-the-art methods without compromising on quality, especially when scenes contain large motions.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Fast,Edge-Preserving,PatchMatch,for,Large,Displacement,Optical,Flow","Linchao Bao,Qingxiong Yang,Hailin Jin,"
446,Learning an Image-based Motion Context for Multiple People Tracking,"We present a novel method for multiple people tracking that leverages a generalized model for capturing interactions among individuals.  At the core of our model lies a learned dictionary of interaction feature strings which capture relationships between the motions of targets. These feature strings, created from low-level image features, lead to a much richer representation of the physical interactions between targets compared to hand-specified social force models that previous works have introduced for tracking. One disadvantage of using social forces is that all pedestrians must be detected in order for the forces to be applied, while our method is able to encode the effect of undetected targets, making the tracker more robust to partial occlusions. The interaction feature strings are used in a Random Forest framework to track targets according to the features surrounding them. Results on six publicly available sequences show that our method outperforms state-of-the-art approaches in multiple people tracking.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Learning,an,Image-based,Motion,Context,for,Multiple,People,Tracking","Laura Leal-Taixe,Michele Fenzi,Alina Kuznetsova,Bodo Rosenhahn,Silvio Savarese,"
447,Semi-Supervised Coupled Dictionary Learning for Person Re-identification,"The desirability of being able to search for specific persons in surveillance videos captured by different cameras has increasingly motivated interest in the problem of person re-identification, which is a critical yet under-addressed challenge in multi-camera tracking systems. The main difficulty of person re-identification arises from the variations in human appearances from different camera views. In this paper, to bridge the human appearance variations across cameras, two coupled dictionaries that relate to the gallery and probe cameras are jointly learned in the training phase from both labeled and unlabeled images. The labeled training images carry the relationship between features from different cameras, and the abundant unlabeled training images are introduced to exploit the geometry of the marginal distribution for obtaining robust sparse representation. In the testing phase, the feature of each target image from the probe camera is first encoded by the sparse representation and then recovered in the feature space spanned by the images from the gallery camera. The features of the same person from different cameras are similar following the above transformation. Experimental results on publicly available datasets demonstrate the superiority of our method.",http://openaccess.thecvf.com//www.cv-foundation.org/,"Semi-Supervised,Coupled,Dictionary,Learning,for,Person,Re-identification","Xiao Liu,Mingli Song,Dacheng Tao,Xingchen Zhou,Chun Chen,Jiajun Bu,"
448,What are You Talking About? Text-to-Image Coreference,"In this paper we exploit natural sentential descriptions of RGB-D scenes in order to improve 3D semantic parsing. Importantly, in doing so,  we reason about  which particular object each noun/pronoun is referring to in the image.  This allows us to utilize visual information in order  to disambiguate the so-called coreference resolution problem that arises in text.  Towards this goal, we propose a structure prediction model that exploits potentials computed from text and RGB-D imagery to reason about the class of the 3D objects, the  scene type, as well as  to align the nouns/pronouns with the referred visual objects. We demonstrate the effectiveness of our approach on the challenging NYU-RGBD v2 dataset, which we enrich with natural lingual descriptions. We show that our approach significantly improves 3D detection and scene classification accuracy, and is able to reliably estimate the text-to-image alignment. Furthermore, by using textual and visual information, we are also able to successfully deal with coreference in text, improving upon the state-of-the-art  Stanford coreference system.",http://openaccess.thecvf.com//www.cv-foundation.org/,"What,are,You,Talking,About?,Text-to-Image,Coreference","Chen Kong,Dahua Lin,Mohit Bansal,Raquel Urtasun,Sanja Fidler,"
